Date,Open,High,Low,Close,Volume,Ticker
2020-02-11,6.653281636403491,6.782205679027587,6.591308317517079,6.667468070983887,638556000,NVDA
2020-02-12,6.7202319448488455,6.7896720787960385,6.68140534110795,6.783200740814209,374644000,NVDA
2020-02-13,6.72520823441406,6.806594594744795,6.697830379670216,6.739394664764404,528016000,NVDA
2020-02-14,7.149562784000862,7.341455573951124,7.118203005797297,7.212531566619873,1041924000,NVDA
2020-02-18,7.109244481444673,7.399697527489978,7.089831416264805,7.381279468536377,620164000,NVDA
2020-02-19,7.50373169839315,7.850184182869734,7.50373169839315,7.832512855529785,694332000,NVDA
2020-02-20,7.78447774536213,7.872832958406956,7.375803197693167,7.683180332183838,810052000,NVDA
2020-02-21,7.570931179614776,7.596068848922085,7.234185246897619,7.319056034088135,768180000,NVDA
2020-02-24,6.724710209301433,7.015411926138312,6.6702037264038765,6.801616668701172,856916000,NVDA
2020-02-25,6.876783237798609,6.938756558672724,6.420322205484213,6.522117614746094,1055496000,NVDA
2020-02-26,6.522365711253271,6.855627272496365,6.520872727258311,6.661494255065918,747732000,NVDA
2020-02-27,6.347955488412159,6.649290620071094,6.198284236261924,6.290677070617676,906416000,NVDA
2020-02-28,6.038154250442662,6.785265631071536,6.021468903542134,6.725745677947998,1133252000,NVDA
2020-03-02,6.895837826861566,6.913021448545588,6.499868777188003,6.8841328620910645,890744000,NVDA
2020-03-03,6.939917228179043,6.999686077057141,6.5362280041934895,6.621647834777832,652792000,NVDA
2020-03-04,6.728982764642871,7.094818241686137,6.654271347325983,7.085354804992676,597408000,NVDA
2020-03-05,6.885875118485237,7.052729979909677,6.761356579362536,6.805934429168701,540328000,NVDA
2020-03-06,6.626378499509414,6.683906288532201,6.425156400568952,6.625382423400879,515412000,NVDA
2020-03-09,5.974400843675041,6.460023449528423,5.931566710825775,6.112367630004883,614160000,NVDA
2020-03-10,6.388797187781808,6.50186014175415,6.126063463078123,6.50186014175415,580648000,NVDA
2020-03-11,6.361902558315212,6.3902928716186915,6.040893800218456,6.1380181312561035,499964000,NVDA
2020-03-12,5.614791089429549,5.8802646697201535,5.374221317468399,5.386922359466553,816540000,NVDA
2020-03-13,5.740303581448382,6.002290558903225,5.4691025451147235,5.99780797958374,634836000,NVDA
2020-03-16,5.289796840505628,5.6307289757681565,4.831319638794608,4.891088485717773,726972000,NVDA
2020-03-17,5.003404438318646,5.500233677807778,4.756608858076544,5.410829067230225,833632000,NVDA
2020-03-18,4.983232149697851,5.228284456212011,4.499602269107652,5.050970077514648,874268000,NVDA
2020-03-19,5.029553533106183,5.397381660894162,4.816129105879897,5.303743839263916,765512000,NVDA
2020-03-20,5.45391294297646,5.735822960901085,5.10849866717156,5.123939037322998,804636000,NVDA
2020-03-23,5.122942664733292,5.39115604913871,4.943884999796366,5.2967705726623535,643876000,NVDA
2020-03-24,5.70294954037005,6.292171604857981,5.679291186682041,6.205506324768066,1101644000,NVDA
2020-03-25,6.3205614963132195,6.520289265304306,6.068037887825773,6.116849422454834,793432000,NVDA
2020-03-26,6.324047752504339,6.530250721317108,6.22592736148756,6.406230449676514,696108000,NVDA
2020-03-27,6.225926544778391,6.552663238248432,6.193053660221969,6.293913841247559,638828000,NVDA
2020-03-30,6.3594106856467905,6.62339033184806,6.3153311111868184,6.614175796508789,602252000,NVDA
2020-03-31,6.654271627041957,6.858482462958431,6.418931626352314,6.5646185874938965,949960000,NVDA
2020-04-01,6.366632732890536,6.513066364473172,6.008766400221248,6.053343772888184,656912000,NVDA
2020-04-02,6.082481747363266,6.375349509282011,6.034417867069975,6.3621506690979,675764000,NVDA
2020-04-03,6.324546124267488,6.366135274074595,5.93679555989796,6.074264049530029,663212000,NVDA
2020-04-06,6.356423567850926,6.721014090642787,6.298895768250316,6.68415641784668,727884000,NVDA
2020-04-07,6.905798751803751,6.929457580587798,6.407724545831599,6.450808048248291,784520000,NVDA
2020-04-08,6.5598854395602135,6.672948388475926,6.489905987863526,6.648044586181641,542444000,NVDA
2020-04-09,6.773810664902149,6.796721847084574,6.485425409818862,6.548431873321533,525564000,NVDA
2020-04-13,6.488660380343926,6.728981170356699,6.400252342049199,6.720264911651611,398408000,NVDA
2020-04-14,6.848519962641627,7.1055261364577325,6.820876830501493,7.071408271789551,530948000,NVDA
2020-04-15,6.903308409949775,7.076887398298058,6.85798385424075,6.993957996368408,366148000,NVDA
2020-04-16,7.149357193306703,7.4462092792659,7.136158352257488,7.339123249053955,745620000,NVDA
2020-04-17,7.421305667821515,7.442722969423419,7.145870875710724,7.279852867126465,539120000,NVDA
2020-04-20,7.153342548022557,7.3092396501151224,7.10428210942452,7.148610591888428,449388000,NVDA
2020-04-21,7.030565315240723,7.09182802789481,6.652028878107116,6.711797714233398,735160000,NVDA
2020-04-22,6.90405617123317,7.1690319443845985,6.858482711354242,7.126197338104248,483356000,NVDA
2020-04-23,7.1682832559662195,7.300272601538495,7.047749023027894,7.072901725769043,424160000,NVDA
2020-04-24,7.062692442567916,7.213857577547646,6.987981026144072,7.211865425109863,352328000,NVDA
2020-04-27,7.346345919337004,7.558276460300396,7.321691013396195,7.398394584655762,479388000,NVDA
2020-04-28,7.545823301692941,7.575707960165228,7.250465595877795,7.25594425201416,442904000,NVDA
2020-04-29,7.3906747163764015,7.485557989512816,7.315465493772328,7.432762145996094,379160000,NVDA
2020-04-30,7.378719436080781,7.432760720852031,7.264909785203958,7.278855800628662,375916000,NVDA
2020-05-01,7.0813689006672105,7.1946807476885954,6.993956931536458,7.042270183563232,342096000,NVDA
2020-05-04,6.9949537071019074,7.267898528320557,6.9949537071019074,7.254201412200928,317556000,NVDA
2020-05-05,7.358299087604405,7.477836776300249,7.254201291822987,7.315215587615967,368896000,NVDA
2020-05-06,7.394659355932291,7.520921167389781,7.35680560752675,7.416076183319092,323464000,NVDA
2020-05-07,7.555287305768912,7.655649225730638,7.503985819448694,7.59239387512207,373732000,NVDA
2020-05-08,7.664116946015508,7.788635500703007,7.630247978940607,7.78240966796875,339216000,NVDA
2020-05-11,7.777428609621731,8.081254179162244,7.748789399788098,8.034435272216797,469060000,NVDA
2020-05-12,8.09221181454888,8.141022875859981,7.762735725697156,7.7724480628967285,493060000,NVDA
2020-05-13,7.887005024962632,8.047384694158001,7.565498035666604,7.750034809112549,625852000,NVDA
2020-05-14,7.811549415888324,8.005051412298569,7.657893330514845,7.99957275390625,602312000,NVDA
2020-05-15,7.859360560912241,8.467757819588039,7.843671294571095,8.458045959472656,987660000,NVDA
2020-05-18,8.726758578966196,8.882157876251767,8.647066777794294,8.716547966003418,774460000,NVDA
2020-05-19,8.756393042945989,9.052497941010735,8.728998810744676,8.771584510803223,717320000,NVDA
2020-05-20,8.956368621173326,9.008168373058702,8.854512369148708,8.935449600219727,587536000,NVDA
2020-05-21,9.016636148107677,9.01763174915092,8.70384547034908,8.741450309753418,761068000,NVDA
2020-05-22,8.791259527464495,9.05797903478298,8.679691377999005,8.991485595703125,1038764000,NVDA
2020-05-26,9.121476914681947,9.146381181922854,8.638594430388572,8.684167861938477,770780000,NVDA
2020-05-27,8.591778878115948,8.59949858645233,7.965948602292473,8.492413520812988,1175892000,NVDA
2020-05-28,8.379848386112114,8.726757430888176,8.346975498703378,8.45431137084961,734896000,NVDA
2020-05-29,8.521549680755234,8.841313362121582,8.45231740901086,8.841313362121582,745256000,NVDA
2020-06-01,8.799227669489188,8.806698478293196,8.656031150738611,8.772331237792969,389876000,NVDA
2020-06-02,8.762371175601668,8.803212676992109,8.624653302312682,8.791258811950684,391320000,NVDA
2020-06-03,8.788270910721511,8.832101115137124,8.666491209530859,8.735723495483398,365440000,NVDA
2020-06-04,8.698351038544422,8.91286985853475,8.64802266856335,8.73672103881836,424280000,NVDA
2020-06-05,8.764625577406946,8.96643707994783,8.678419249212652,8.88969898223877,481748000,NVDA
2020-06-08,8.847092279963228,8.859549625376184,8.656243125037443,8.7750883102417,387736000,NVDA
2020-06-09,8.770107485305786,9.078804900685602,8.72152316013126,9.015271186828613,468488000,NVDA
2020-06-10,9.136607959914695,9.467728965584438,9.12240561372201,9.334931373596191,632180000,NVDA
2020-06-11,9.11891841421048,9.229790438271351,8.756155499817682,8.76637077331543,583652000,NVDA
2020-06-12,9.13137603070364,9.156041713433337,8.67368562111554,8.902156829833984,570908000,NVDA
2020-06-15,8.78530408707632,9.151056977868004,8.714046204354432,9.142585754394531,400004000,NVDA
2020-06-16,9.193661221979534,9.235269343312108,8.80872289575929,9.037692070007324,535716000,NVDA
2020-06-17,9.082790811495686,9.2674108433434,9.039437684911618,9.204625129699707,408304000,NVDA
2020-06-18,9.1956557675876,9.250967262401565,9.08353774425731,9.186686515808105,254408000,NVDA
2020-06-19,9.211104186655707,9.412915700228654,9.195905784531032,9.229789733886719,524160000,NVDA
2020-06-22,9.268409396093938,9.498873682231611,9.24174969943,9.494388580322266,398468000,NVDA
2020-06-23,9.518554914018466,9.609744370023234,9.375543006727439,9.417898178100586,375108000,NVDA
2020-06-24,9.444058844499436,9.52403697253175,9.113435883941849,9.204127311706543,449372000,NVDA
2020-06-25,9.323969070455242,9.47271210611004,9.151058380419418,9.457762718200684,376072000,NVDA
2020-06-26,9.467726743497437,9.467726743497437,9.094000687833063,9.12389850616455,592084000,NVDA
2020-06-29,9.138602013071738,9.173233957575357,8.869767718362187,9.16874885559082,342248000,NVDA
2020-06-30,9.282358700750349,9.493887403842274,9.235020409436098,9.465484619140625,367892000,NVDA
2020-07-01,9.488407085889033,9.543220549413103,9.381023184467141,9.497625350952148,326648000,NVDA
2020-07-02,9.60625621550432,9.704421861503496,9.545712575907153,9.579597473144531,364056000,NVDA
2020-07-06,9.70865754167774,9.875090068802235,9.679506757953977,9.805826187133789,315892000,NVDA
2020-07-07,9.912463798097562,10.035793168745375,9.81728820722433,9.838216781616211,357800000,NVDA
2020-07-08,9.959798537458099,10.190263688019792,9.931644767766333,10.181293487548828,365480000,NVDA
2020-07-09,10.344986563450181,10.534091670213655,10.198734648692174,10.473299026489258,494548000,NVDA
2020-07-10,10.552778188008505,10.619051987810868,10.34349155398756,10.443650245666504,497676000,NVDA
2020-07-13,10.559008288759605,10.755587630848778,9.990943973478354,10.018101692199707,457076000,NVDA
2020-07-14,10.040775965444766,10.36741283425982,9.752259134498587,10.341750144958496,542676000,NVDA
2020-07-15,10.378872771488924,10.397558316682144,10.02159013052711,10.19250774383545,403984000,NVDA
2020-07-16,9.980980432503275,10.172078651972994,9.861886201857047,10.100323677062988,344964000,NVDA
2020-07-17,10.190763004726778,10.21368463559378,10.053481282951243,10.166844367980957,266284000,NVDA
2020-07-20,10.2393469340289,10.495473837866063,10.122245794191398,10.475043296813965,284852000,NVDA
2020-07-21,10.477288085807832,10.524129314223586,10.251806935143245,10.293415069580078,277036000,NVDA
2020-07-22,10.332281869444877,10.56648323144531,10.256539828820165,10.403289794921875,367292000,NVDA
2020-07-23,10.414501453841453,10.511172069225427,9.997174125900164,10.09533977508545,411660000,NVDA
2020-07-24,9.841454567795491,10.329540792966707,9.743787900157928,10.159869194030762,473292000,NVDA
2020-07-27,10.197488933547117,10.40627657572946,10.18303757746187,10.386096000671387,292132000,NVDA
2020-07-28,10.33900883154469,10.346732063604907,10.174569378566787,10.180797576904297,271636000,NVDA
2020-07-29,10.355450890355183,10.480524273038641,10.311849706196062,10.429946899414062,284508000,NVDA
2020-07-30,10.339756314835071,10.586914007838889,10.260277163298035,10.5779447555542,308880000,NVDA
2020-07-31,10.527366109282356,10.729926548729097,10.397558592820966,10.578691482543945,386080000,NVDA
2020-08-03,10.696043307725434,11.061049246847574,10.67885184268175,10.97284984588623,412720000,NVDA
2020-08-04,11.012461826306753,11.189607620239258,10.868950960809508,11.189607620239258,310336000,NVDA
2020-08-05,11.205806984213835,11.33312248989151,11.128320878944276,11.248411178588867,249924000,NVDA
2020-08-06,11.311193696033985,11.319415905932198,11.140775066047947,11.296992301940918,244316000,NVDA
2020-08-07,11.27407313407633,11.46567034057355,11.000007648007522,11.161457061767578,342516000,NVDA
2020-08-10,11.295744972408942,11.36949298156222,10.81961724127756,11.127069473266602,427796000,NVDA
2020-08-11,11.03612991150539,11.098916565247466,10.759074451969044,10.813140869140625,354512000,NVDA
2020-08-12,10.953415940526174,11.428047867418423,10.921026073336673,11.401389122009277,464412000,NVDA
2020-08-13,11.506777872851407,11.681931581652819,11.317174705404247,11.404128074645996,374460000,NVDA
2020-08-14,11.490831482358997,11.664988170804342,11.401636045031081,11.5247163772583,366436000,NVDA
2020-08-17,11.81099241956231,12.367595550910881,11.777108468542542,12.295092582702637,621300000,NVDA
2020-08-18,12.407710013013002,12.453554240573768,12.045196082630508,12.21910285949707,503448000,NVDA
2020-08-19,12.254727537527799,12.273164067350274,12.056901234463606,12.097264289855957,622624000,NVDA
2020-08-20,11.934320736199705,12.33296153702045,11.838397169779482,12.099756240844727,921388000,NVDA
2020-08-21,12.160300263755312,12.765238624874097,12.153822101047279,12.640414237976074,999868000,NVDA
2020-08-24,12.839982599940852,12.868635351563046,12.46501049196165,12.677038192749023,490564000,NVDA
2020-08-25,12.587841781224544,12.717898299986915,12.531035256257917,12.706686973571777,289076000,NVDA
2020-08-26,12.75576924769513,12.824784104588067,12.63468198080618,12.729608535766602,321244000,NVDA
2020-08-27,12.73808206029818,12.80634988794029,12.523812247203733,12.585352897644043,317604000,NVDA
2020-08-28,12.631945469189624,13.103338346512407,12.599555599788115,13.103089332580566,537160000,NVDA
2020-08-31,13.137967138426383,13.528884701935283,12.993460206549758,13.329066276550293,500840000,NVDA
2020-09-01,13.438226745846599,13.95038477629032,13.394861600029344,13.778170585632324,511316000,NVDA
2020-09-02,14.658185164607415,14.681114606346256,13.856925815100713,14.302042961120605,874012000,NVDA
2020-09-03,13.785896742009523,13.841473875875945,12.838840818617765,12.975167274475098,945128000,NVDA
2020-09-04,12.744135910810883,13.13417413255134,11.668479943380701,12.583386421203613,1463684000,NVDA
2020-09-08,11.698137285184876,12.511110487825011,11.667981426416873,11.876084327697754,795728000,NVDA
2020-09-09,12.361574683143147,12.769556763892693,12.193845970090976,12.675599098205566,736200000,NVDA
2020-09-10,12.94899900089753,13.024763704510125,12.129296630055405,12.273598670959473,698684000,NVDA
2020-09-11,12.446810700699576,12.613293024359079,11.858887908507215,12.126805305480957,636928000,NVDA
2020-09-14,13.040466040853438,13.273740196264075,12.592109741002641,12.832362174987793,1201744000,NVDA
2020-09-15,13.238850605814863,13.257542697604073,12.788002409685681,12.950746536254883,727556000,NVDA
2020-09-16,12.917097425451121,13.0521774893758,12.474972186731756,12.475719451904297,556384000,NVDA
2020-09-17,12.094652551351139,12.550735236367329,11.997454851454291,12.42487621307373,792512000,NVDA
2020-09-18,12.554725337708717,12.59335495759462,11.951600527210127,12.15147876739502,698460000,NVDA
2020-09-21,11.888045766743714,12.483694019829388,11.867609111725981,12.478460311889648,721044000,NVDA
2020-09-22,12.536030677655905,12.608804409623732,12.117831282562603,12.598586082458496,646452000,NVDA
2020-09-23,12.536530607405997,12.68756183930577,12.0418191842963,12.086180686950684,647012000,NVDA
2020-09-24,12.034840589809768,12.530549304190643,11.97677067037228,12.309735298156738,731240000,NVDA
2020-09-25,12.4089288617746,12.843577688833532,12.207804227081587,12.833857536315918,588016000,NVDA
2020-09-28,12.999841634274576,13.011306356370335,12.710491215075473,12.994607925415039,573808000,NVDA
2020-09-29,12.897409079611174,13.401093380463369,12.893172675497496,13.184765815734863,621460000,NVDA
2020-09-30,13.116726900529311,13.580286078672284,13.109499534654345,13.488571166992188,689184000,NVDA
2020-10-01,13.715368014007055,13.720102595299453,13.419038366812762,13.572312355041504,525004000,NVDA
2020-10-02,13.184018292696402,13.477605085052133,13.01055675215891,13.021772384643555,552496000,NVDA
2020-10-05,13.194982445011544,13.601967156828618,13.18177315614802,13.60022258758545,479820000,NVDA
2020-10-06,13.787141968202581,14.098175381402928,13.622653326744505,13.693931579589844,784420000,NVDA
2020-10-07,13.95636829074398,14.075498148808256,13.820540002233665,13.92072868347168,418084000,NVDA
2020-10-08,14.031383838958014,14.040854902094079,13.71536672951191,13.795866012573242,378900000,NVDA
2020-10-09,13.72433966527739,13.781412284485725,13.618419097926854,13.720102310180664,346892000,NVDA
2020-10-12,13.946149317152287,14.3025415705262,13.869388259768023,14.181916236877441,434744000,NVDA
2020-10-13,14.252197472284319,14.304036377631371,13.975308163127476,14.204096794128418,344604000,NVDA
2020-10-14,14.246216365246953,14.298304361964878,13.916740866696482,14.0515718460083,276100000,NVDA
2020-10-15,13.767953352964803,13.962348784110764,13.725086380494536,13.92671012878418,267224000,NVDA
2020-10-16,13.99325283964249,14.07774039175941,13.749759423521498,13.76870059967041,242392000,NVDA
2020-10-19,13.859914912818727,13.940165095952667,13.365202624051472,13.455921173095703,298068000,NVDA
2020-10-20,13.541408020040002,13.756988333381303,13.465145135362771,13.603216171264648,229212000,NVDA
2020-10-21,13.582778214685826,13.748762347991198,13.435735256534779,13.48283863067627,219596000,NVDA
2020-10-22,13.480597733471686,13.56957078572013,13.190748181393985,13.319598197937012,290480000,NVDA
2020-10-23,13.408322054619655,13.551128627236945,13.250064394396585,13.548137664794922,233484000,NVDA
2020-10-26,13.385391699339385,13.650318109771362,12.998095392130589,13.100526809692383,336896000,NVDA
2020-10-27,13.264767528358535,13.400346726970827,13.150622291842872,13.355237007141113,250520000,NVDA
2020-10-28,13.157101249805214,13.218909394525857,12.569926727116144,12.587870597839355,376520000,NVDA
2020-10-29,12.79871724418056,13.151869480796144,12.710491457131447,12.983642578125,320080000,NVDA
2020-10-30,12.810180868510429,12.896412039377154,12.261885015446573,12.495160102844238,416820000,NVDA
2020-11-02,12.618529149153456,12.796974405460587,12.356593626625171,12.541768074035645,299652000,NVDA
2020-11-03,12.669119382527171,13.064390361146998,12.563696992190879,12.979155540466309,272900000,NVDA
2020-11-04,13.347758298035835,13.784650759606524,13.295670305102623,13.751502990722656,410228000,NVDA
2020-11-05,14.118614077596797,14.294566513756212,13.947645310964258,14.116121292114258,319028000,NVDA
2020-11-06,14.066027152955076,14.543542941145084,13.851943272038088,14.516876220703125,383348000,NVDA
2020-11-09,14.507404247847195,14.64597345153763,13.568572984005263,13.588510513305664,582976000,NVDA
2020-11-10,13.564336776684897,13.564336776684897,12.5891185599537,12.730429649353027,644068000,NVDA
2020-11-11,13.0133004455934,13.39336944833699,12.908127137369895,13.376421928405762,404744000,NVDA
2020-11-12,13.437229823328828,13.7233401382559,13.274734839904484,13.415048599243164,365812000,NVDA
2020-11-13,13.58502189438396,13.626393386360808,13.018782160079738,13.2557954788208,346312000,NVDA
2020-11-16,13.13168208255799,13.607204240267464,13.115233690207111,13.473370552062988,413776000,NVDA
2020-11-17,13.51050452007365,13.554118761417424,13.262525590102628,13.380658149719238,312028000,NVDA
2020-11-18,13.423526197588338,13.563590908629301,13.14414499154299,13.387139320373535,510924000,NVDA
2020-11-19,13.17180842574458,13.445706821618874,13.059407748022466,13.398603439331055,565936000,NVDA
2020-11-20,13.412310574058976,13.452684764910122,13.024515078130138,13.047195434570312,341088000,NVDA
2020-11-23,13.130433515692037,13.341028219522052,12.975165900762292,13.09928035736084,361356000,NVDA
2020-11-24,13.101773917836427,13.121213270629385,12.845072163597615,12.917596817016602,346500000,NVDA
2020-11-25,12.992115187065773,13.228380285277073,12.979654112179025,13.193737983703613,259916000,NVDA
2020-11-27,13.333555608644337,13.36595516884803,13.129689084018645,13.220157623291016,167276000,NVDA
2020-11-30,13.223896515186542,13.370939499729205,12.932053292686003,13.359972953796387,286952000,NVDA
2020-12-01,13.450440170378451,13.486827040045208,13.1872573732238,13.348506927490234,296948000,NVDA
2020-12-02,13.309129121055353,13.631128151987834,13.19323932249745,13.502528190612793,283360000,NVDA
2020-12-03,13.549397381312977,13.621694304141695,13.291623122358182,13.358434677124023,199520000,NVDA
2020-12-04,13.410785417444142,13.521973470709733,13.351203372803964,13.520228385925293,202244000,NVDA
2020-12-07,13.563106701684722,13.692742247164368,13.462140948888017,13.568591117858887,223244000,NVDA
2020-12-08,13.546904559527674,13.560616077431042,13.244255468660604,13.3125638961792,271920000,NVDA
2020-12-09,13.26320049071074,13.376381837972524,12.832162653647892,12.894487380981445,401300000,NVDA
2020-12-10,12.83291301548905,13.032102820669692,12.813466967276163,12.935873031616211,207764000,NVDA
2020-12-11,12.930886519220268,12.983489181090265,12.787041115310338,12.976758003234863,209264000,NVDA
2020-12-14,13.05129824509495,13.351204645640843,13.040827735390105,13.271429061889648,270156000,NVDA
2020-12-15,13.402061434232618,13.426243461845102,13.14977159927555,13.323034286499023,193016000,NVDA
2020-12-16,13.38485880478983,13.399567920519228,13.175447671879173,13.205364227294922,223116000,NVDA
2020-12-17,13.329265612676407,13.341980481922512,13.141543929806868,13.303837776184082,231384000,NVDA
2020-12-18,13.341480601086888,13.367407711372202,13.033846398297575,13.234781265258789,342064000,NVDA
2020-12-21,13.0380851445966,13.332507130400108,12.93113568684749,13.294862747192383,302332000,NVDA
2020-12-22,13.281899872364148,13.299849046264637,13.017393488830592,13.24101448059082,185580000,NVDA
2020-12-23,13.218827690318811,13.23777446463362,12.968532080949581,12.972769737243652,179144000,NVDA
2020-12-24,13.000691504961788,13.095674541517754,12.902468411079846,12.957313537597656,97884000,NVDA
2020-12-28,13.0258676033868,13.0258676033868,12.72745716825897,12.863822937011719,212564000,NVDA
2020-12-29,12.888754523484122,13.03584092625599,12.806236260344338,12.906952857971191,170372000,NVDA
2020-12-30,12.95382047640574,13.176693956090814,12.860583496832678,13.108884811401367,225396000,NVDA
2020-12-31,13.099661201740249,13.114120204120733,12.87878196648037,13.018389701843262,192424000,NVDA
2021-01-04,13.067498399117772,13.614211001095564,12.926145609662596,13.076722145080566,560640000,NVDA
2021-01-05,13.063011101945657,13.405797049415114,13.05029718667433,13.367156028747559,322760000,NVDA
2021-01-06,13.185421201480683,13.207858144830338,12.550706673589335,12.579126358032227,580424000,NVDA
2021-01-07,12.93113434405788,13.34023452196622,12.850362120145352,13.306578636169434,461480000,NVDA
2021-01-08,13.325027318748608,13.383362603495904,13.005425734005303,13.239517211914062,292528000,NVDA
2021-01-11,13.381118966632627,13.92184894045649,13.32502709160105,13.583300590515137,518344000,NVDA
2021-01-12,13.713932666822668,13.715927864557273,13.307576126874734,13.44693374633789,291476000,NVDA
2021-01-13,13.452169197546132,13.586790839609762,13.347464109941011,13.493802070617676,210028000,NVDA
2021-01-14,13.536930084160442,13.561610431812436,13.143536640465687,13.163230895996094,283120000,NVDA
2021-01-15,13.190903071841593,13.287880328629798,12.812467905007326,12.823436737060547,277780000,NVDA
2021-01-19,12.979748217546279,13.057280388815155,12.807981463243154,12.988723754882812,226188000,NVDA
2021-01-20,13.074980630078048,13.392837146187576,13.020135512164993,13.328269004821777,258572000,NVDA
2021-01-21,13.380870156744221,13.959992011036567,13.215834583904515,13.828611373901367,337780000,NVDA
2021-01-22,13.701469552054299,13.802934593706915,13.58903567654734,13.674046516418457,246820000,NVDA
2021-01-25,13.74310221612875,13.789721185785888,13.19938129579068,13.614962577819824,251112000,NVDA
2021-01-26,13.542415511367036,13.606485325863583,13.34995690590269,13.397573471069336,163980000,NVDA
2021-01-27,13.192897604485092,13.195640288057769,12.757871281264219,12.881524085998535,371272000,NVDA
2021-01-28,12.959804528349476,13.3023413819018,12.924154394726525,13.014400482177734,228316000,NVDA
2021-01-29,13.038333242858723,13.297355184274961,12.875291917591868,12.953322410583496,271552000,NVDA
2021-02-01,13.01664572884835,13.2335355380806,12.866567471839382,13.199880599975586,217204000,NVDA
2021-02-02,13.361176112515281,13.533939513350386,13.248242969774687,13.518733024597168,220440000,NVDA
2021-02-03,13.597758063712506,13.892679260911207,13.478593987915998,13.492554664611816,245408000,NVDA
2021-02-04,13.493054232332696,13.635154533800035,13.30034647317784,13.625930786132812,201340000,NVDA
2021-02-05,13.6865090793891,13.698724671420008,13.507761064835176,13.552884101867676,169152000,NVDA
2021-02-08,13.688754280440907,14.433160858990226,13.688754280440907,14.398259162902832,434624000,NVDA
2021-02-09,14.300533397758027,14.542353649548263,14.182615117513894,14.223251342773438,287560000,NVDA
2021-02-10,14.422690490908412,14.863201253824297,14.301282039333971,14.722846031188965,485352000,NVDA
2021-02-11,14.938239518630787,15.229420446836574,14.88314429518778,15.207980155944824,450828000,NVDA
2021-02-12,15.007795360880671,15.24836885971314,14.73356597486961,14.919294357299805,374756000,NVDA
2021-02-16,15.0220061893389,15.329392207780066,14.908076391399229,15.287260055541992,321960000,NVDA
2021-02-17,15.128455897288585,15.180809395697596,14.738552573585007,14.8641996383667,274756000,NVDA
2021-02-18,14.687695554072727,14.83154095008502,14.53412713480313,14.787415504455566,233868000,NVDA
2021-02-19,14.982365438062779,15.13443792178438,14.805114282360956,14.88464069366455,271724000,NVDA
2021-02-22,14.7333173121364,15.090812459281109,14.284828587536415,14.315492630004883,325884000,NVDA
2021-02-23,14.035778314628121,14.198820593637908,13.35195136230545,14.102341651916504,391780000,NVDA
2021-02-24,14.083147360949729,14.466070375748892,13.717425083680581,14.458341598510742,448320000,NVDA
